user_id,event_sequence,steps_before_first_payment,total_payment_success,total_days,purchase_intented_event_days,segment_rf,plan_type__Free,plan_type__Pro,country__Germany,country__Turkey,country__UK,country__USA,device_type__Mobile,industry__Education,industry__Healthcare,industry__SaaS
8f67212d-4849-4d0c-a322-7ff3f36f0d8e,"['login', 'logout', 'trial_extension', 'checkout_start', 'logout', 'login', 'checkout_start', 'login', 'checkout_start', 'trial_extension', 'trial_extension', 'checkout_start', 'login', 'payment_success', 'payment_success', 'trial_extension', 'trial_extension', 'login', 'trial_extension', 'payment_success', 'checkout_start', 'trial_extension', 'payment_success', 'feature_click', 'checkout_start', 'checkout_start']",13.0,4,8,7,potential_loyalists_rf,False,True,True,False,False,False,False,False,True,False
916f3458-fe95-4056-9a62-ff586522c10e,"['payment_success', 'logout', 'logout', 'login', 'payment_success', 'login', 'login', 'payment_success', 'checkout_start', 'logout', 'checkout_start', 'feature_click', 'feature_click', 'trial_extension', 'trial_extension', 'logout', 'payment_success', 'feature_click', 'payment_success', 'payment_success', 'payment_success', 'feature_click', 'checkout_start', 'logout', 'checkout_start', 'logout', 'checkout_start', 'login', 'logout', 'payment_success', 'feature_click', 'login', 'login']",0.0,8,8,6,loyal_customers_rf,True,False,False,False,False,False,True,False,False,True
928097e3-8a32-481e-8b47-29e5b56ab285,"['checkout_start', 'logout', 'trial_extension', 'checkout_start', 'login', 'login', 'payment_success', 'login', 'feature_click', 'checkout_start', 'trial_extension', 'checkout_start', 'checkout_start', 'feature_click', 'logout', 'trial_extension', 'feature_click', 'logout', 'feature_click', 'feature_click', 'logout', 'logout', 'trial_extension', 'payment_success', 'trial_extension', 'payment_success', 'feature_click', 'trial_extension', 'feature_click', 'feature_click', 'trial_extension']",6.0,3,8,5,new_customers_rf,False,False,False,False,True,False,True,False,False,False
9555e2c4-6bab-44d0-aa72-a64cf3570002,"['checkout_start', 'login', 'payment_success', 'login', 'feature_click', 'trial_extension', 'checkout_start', 'feature_click', 'login', 'trial_extension', 'login', 'payment_success', 'trial_extension', 'login', 'payment_success', 'trial_extension', 'trial_extension', 'logout', 'checkout_start', 'payment_success', 'checkout_start', 'trial_extension', 'logout', 'checkout_start', 'logout', 'login', 'trial_extension', 'logout', 'login', 'trial_extension', 'logout', 'feature_click', 'login']",2.0,4,8,5,potential_loyalists_rf,False,False,False,False,False,True,False,False,True,False
95d2ff24-108d-4d0d-af65-6195ab0dc827,"['logout', 'checkout_start', 'trial_extension', 'checkout_start', 'checkout_start', 'logout', 'logout', 'login', 'payment_success', 'feature_click', 'payment_success', 'trial_extension', 'login', 'checkout_start', 'feature_click', 'login', 'trial_extension', 'feature_click', 'feature_click', 'logout', 'trial_extension', 'login', 'logout', 'feature_click', 'login', 'login', 'payment_success', 'login', 'trial_extension', 'checkout_start', 'checkout_start', 'payment_success', 'logout', 'login']",8.0,4,8,4,potential_loyalists_rf,True,False,False,False,True,False,True,False,False,True
9727faf9-d887-4f43-9b64-46cf8ba70a39,"['feature_click', 'feature_click', 'checkout_start', 'trial_extension', 'checkout_start', 'payment_success', 'logout', 'login', 'payment_success', 'logout', 'logout', 'checkout_start', 'trial_extension', 'login', 'payment_success', 'feature_click', 'logout', 'logout', 'checkout_start', 'checkout_start', 'trial_extension', 'feature_click', 'trial_extension', 'trial_extension', 'checkout_start', 'feature_click', 'payment_success']",5.0,4,8,5,potential_loyalists_rf,True,False,False,False,False,True,True,False,False,False
973acce4-d23c-4c23-9a1a-57c1e3b07416,"['trial_extension', 'checkout_start', 'payment_success', 'checkout_start', 'logout', 'feature_click', 'login', 'logout', 'feature_click', 'login', 'feature_click', 'login', 'checkout_start', 'feature_click', 'payment_success', 'payment_success', 'feature_click', 'logout', 'feature_click', 'login', 'feature_click', 'trial_extension', 'checkout_start', 'login']",2.0,3,8,5,about_to_sleep_rf,False,False,True,False,False,False,False,False,True,False
9cc0d41c-f9ac-4e02-80f4-e9f120c9a9b7,"['login', 'trial_extension', 'logout', 'login', 'feature_click', 'logout', 'checkout_start', 'login', 'checkout_start', 'trial_extension', 'logout', 'trial_extension', 'trial_extension', 'trial_extension', 'checkout_start', 'login', 'logout', 'trial_extension', 'trial_extension', 'trial_extension', 'trial_extension']",20.0,0,8,3,about_to_sleep_rf,True,False,False,False,True,False,False,False,True,False
a0357572-d01b-45cd-bf0a-434334671108,"['checkout_start', 'login', 'logout', 'logout', 'login', 'payment_success', 'payment_success', 'feature_click', 'login', 'payment_success', 'checkout_start', 'checkout_start', 'checkout_start', 'feature_click', 'feature_click', 'trial_extension', 'feature_click', 'trial_extension', 'checkout_start', 'login', 'feature_click', 'payment_success', 'login', 'logout', 'checkout_start', 'checkout_start', 'trial_extension', 'payment_success', 'checkout_start']",5.0,5,7,6,potential_loyalists_rf,False,False,False,True,False,False,True,False,False,False
a92f5e02-66b3-4f23-9b88-d8aa97a97c30,"['payment_success', 'feature_click', 'payment_success', 'checkout_start', 'checkout_start', 'checkout_start', 'checkout_start', 'feature_click', 'logout', 'checkout_start', 'checkout_start', 'logout', 'feature_click', 'logout', 'payment_success', 'logout', 'payment_success', 'payment_success', 'checkout_start', 'trial_extension', 'trial_extension', 'payment_success', 'logout', 'feature_click']",0.0,6,8,7,loyal_customers_rf,True,False,False,False,False,True,False,False,False,True
aa06a8cc-de35-42aa-abe6-ba26b7cae495,"['checkout_start', 'feature_click', 'payment_success', 'feature_click', 'payment_success', 'trial_extension', 'login', 'payment_success', 'trial_extension', 'trial_extension', 'logout', 'login', 'logout', 'checkout_start', 'login', 'payment_success', 'payment_success', 'payment_success', 'logout', 'payment_success', 'payment_success', 'checkout_start', 'payment_success', 'feature_click', 'trial_extension', 'logout', 'feature_click', 'logout']",2.0,9,8,6,loyal_customers_rf,False,True,False,False,True,False,True,True,False,False
b3ceff26-2650-4715-a79a-60a0a65050ac,"['logout', 'feature_click', 'feature_click', 'checkout_start', 'logout', 'payment_success', 'trial_extension', 'payment_success', 'feature_click', 'checkout_start', 'trial_extension', 'trial_extension', 'checkout_start', 'trial_extension', 'payment_success', 'logout', 'trial_extension', 'trial_extension', 'logout', 'login', 'checkout_start', 'checkout_start', 'login', 'trial_extension', 'trial_extension', 'payment_success', 'payment_success']",5.0,5,7,6,at_risk_rf,False,False,False,False,False,True,True,True,False,False
b3ddb988-82e1-42f1-8eaa-7c4f4e71264e,"['feature_click', 'feature_click', 'login', 'trial_extension', 'checkout_start', 'checkout_start', 'payment_success', 'login', 'payment_success', 'payment_success', 'logout', 'logout', 'checkout_start', 'payment_success', 'logout', 'logout', 'checkout_start', 'payment_success', 'login', 'payment_success', 'checkout_start', 'login', 'feature_click', 'logout', 'login', 'logout', 'checkout_start', 'trial_extension']",6.0,6,8,5,champions_rf,True,False,False,False,True,False,False,True,False,False
b70b565f-8283-4135-928a-8efee2006d33,"['checkout_start', 'logout', 'checkout_start', 'payment_success', 'payment_success', 'logout', 'logout', 'trial_extension', 'trial_extension', 'feature_click', 'login', 'feature_click', 'trial_extension', 'payment_success', 'logout', 'logout', 'payment_success', 'payment_success', 'payment_success', 'payment_success', 'payment_success', 'checkout_start', 'login', 'payment_success']",3.0,9,7,5,champions_rf,False,True,False,False,False,False,False,False,False,True
bd8c2820-74f9-44d2-8dd7-8dcc31c0dcdf,"['checkout_start', 'login', 'login', 'feature_click', 'logout', 'checkout_start', 'login', 'payment_success', 'login', 'feature_click', 'logout', 'payment_success', 'login', 'trial_extension', 'feature_click', 'logout', 'feature_click', 'payment_success', 'feature_click', 'trial_extension', 'trial_extension', 'login', 'login', 'login']",7.0,3,8,4,new_customers_rf,True,False,True,False,False,False,False,False,False,True
bef6f656-26c6-4143-b8e8-791988f849ac,"['checkout_start', 'login', 'trial_extension', 'payment_success', 'feature_click', 'trial_extension', 'logout', 'checkout_start', 'login', 'login', 'payment_success', 'logout', 'trial_extension', 'logout', 'trial_extension', 'trial_extension', 'checkout_start', 'feature_click', 'logout', 'payment_success', 'trial_extension', 'logout', 'feature_click', 'trial_extension']",3.0,3,7,5,hibernating_rf,False,False,False,False,True,False,False,False,True,False
c36be2fb-ebe2-422b-8987-62935c041016,"['logout', 'payment_success', 'checkout_start', 'feature_click', 'login', 'logout', 'login', 'checkout_start', 'trial_extension', 'logout', 'login', 'feature_click', 'payment_success', 'trial_extension', 'trial_extension', 'payment_success', 'logout', 'login', 'feature_click', 'checkout_start', 'trial_extension', 'login', 'trial_extension', 'trial_extension', 'logout', 'feature_click', 'login', 'trial_extension', 'checkout_start', 'login', 'login']",1.0,3,8,6,hibernating_rf,False,True,False,False,False,False,False,False,False,False
c376f5f0-1be0-4e76-b753-f842c57f959a,"['trial_extension', 'feature_click', 'checkout_start', 'checkout_start', 'feature_click', 'logout', 'logout', 'checkout_start', 'checkout_start', 'login', 'payment_success', 'logout', 'logout', 'trial_extension', 'logout', 'payment_success', 'logout', 'logout', 'payment_success', 'checkout_start', 'payment_success', 'logout', 'checkout_start', 'login', 'login', 'login', 'login', 'logout']",10.0,4,7,5,potential_loyalists_rf,False,True,False,False,False,False,True,False,True,False
c4cf2b14-88db-4fee-9e87-6d0d25dae510,"['payment_success', 'payment_success', 'logout', 'logout', 'checkout_start', 'payment_success', 'logout', 'logout', 'login', 'checkout_start', 'payment_success', 'logout', 'checkout_start', 'login', 'checkout_start', 'payment_success', 'login', 'logout', 'trial_extension', 'payment_success', 'trial_extension', 'checkout_start', 'checkout_start', 'payment_success', 'trial_extension']",0.0,7,8,8,cant_loose_rf,False,False,False,True,False,False,True,False,False,True
c5ddc6b4-aa4a-45dd-8655-011b64949ee4,"['logout', 'logout', 'payment_success', 'login', 'login', 'trial_extension', 'checkout_start', 'logout', 'logout', 'feature_click', 'trial_extension', 'checkout_start', 'logout', 'login', 'login', 'feature_click', 'checkout_start', 'feature_click', 'feature_click', 'checkout_start', 'checkout_start', 'feature_click', 'payment_success']",2.0,2,8,6,promising_rf,False,False,False,False,True,False,True,True,False,False
c9ba2a9b-504e-487a-a019-fa0665fe722d,"['payment_success', 'login', 'checkout_start', 'trial_extension', 'feature_click', 'logout', 'payment_success', 'logout', 'logout', 'checkout_start', 'login', 'trial_extension', 'logout', 'logout', 'login', 'feature_click', 'feature_click', 'feature_click', 'payment_success', 'payment_success', 'login', 'trial_extension', 'checkout_start', 'login', 'login', 'login', 'trial_extension']",0.0,4,8,6,at_risk_rf,False,True,False,False,False,False,True,False,False,False
cbe8d2d0-206b-4b3b-a6a2-6790cc823d31,"['trial_extension', 'feature_click', 'payment_success', 'feature_click', 'payment_success', 'trial_extension', 'checkout_start', 'logout', 'feature_click', 'feature_click', 'login', 'trial_extension', 'logout', 'logout', 'feature_click', 'logout', 'login', 'checkout_start', 'feature_click', 'feature_click', 'payment_success', 'trial_extension', 'trial_extension', 'logout', 'login', 'login']",2.0,3,7,3,hibernating_rf,True,False,True,False,False,False,True,False,False,False
cd204564-9328-44a8-a08d-62c14c4ad619,"['login', 'payment_success', 'login', 'feature_click', 'trial_extension', 'login', 'login', 'feature_click', 'logout', 'login', 'logout', 'checkout_start', 'trial_extension', 'logout', 'logout', 'logout', 'trial_extension', 'checkout_start', 'checkout_start', 'feature_click', 'feature_click', 'trial_extension', 'payment_success', 'trial_extension', 'payment_success', 'login', 'trial_extension', 'checkout_start', 'payment_success', 'logout', 'trial_extension', 'feature_click', 'login']",1.0,4,8,5,potential_loyalists_rf,False,False,True,False,False,False,False,True,False,False
cd3ee9af-0712-4f60-a695-78d822fdb92c,"['logout', 'feature_click', 'payment_success', 'logout', 'feature_click', 'login', 'trial_extension', 'login', 'feature_click', 'feature_click', 'logout', 'trial_extension', 'checkout_start', 'login', 'checkout_start', 'feature_click', 'trial_extension', 'feature_click', 'login', 'feature_click', 'logout', 'login', 'payment_success', 'logout', 'feature_click', 'trial_extension', 'login', 'checkout_start', 'logout', 'payment_success', 'trial_extension', 'payment_success', 'trial_extension', 'trial_extension']",2.0,4,8,6,at_risk_rf,False,False,False,False,False,False,False,False,False,False
cfba8cc5-8530-464e-8d6c-8a6dbd8b4252,"['trial_extension', 'feature_click', 'trial_extension', 'logout', 'payment_success', 'checkout_start', 'feature_click', 'logout', 'login', 'logout', 'feature_click', 'logout', 'trial_extension', 'payment_success', 'logout', 'trial_extension', 'logout', 'trial_extension', 'payment_success', 'logout', 'logout', 'logout', 'logout', 'feature_click', 'checkout_start', 'trial_extension', 'feature_click', 'feature_click', 'login', 'login', 'feature_click', 'trial_extension', 'checkout_start', 'login']",4.0,3,8,5,hibernating_rf,True,False,False,True,False,False,True,False,False,False
d0c682c7-8546-4f55-acf7-8f26985fc421,"['checkout_start', 'payment_success', 'login', 'feature_click', 'feature_click', 'payment_success', 'trial_extension', 'payment_success', 'trial_extension', 'feature_click', 'payment_success', 'trial_extension', 'logout', 'login', 'payment_success', 'feature_click', 'payment_success', 'logout', 'trial_extension', 'trial_extension', 'trial_extension']",1.0,6,8,6,loyal_customers_rf,False,True,True,False,False,False,False,False,True,False
d230fab5-250a-4ea1-a532-6bdfdf11833c,"['login', 'trial_extension', 'feature_click', 'checkout_start', 'payment_success', 'checkout_start', 'logout', 'checkout_start', 'login', 'trial_extension', 'login', 'login', 'trial_extension', 'trial_extension', 'feature_click', 'payment_success', 'payment_success', 'checkout_start', 'trial_extension', 'login', 'trial_extension', 'feature_click', 'logout', 'logout', 'login', 'feature_click', 'logout', 'feature_click', 'trial_extension', 'payment_success', 'logout', 'logout']",4.0,4,8,5,at_risk_rf,False,False,False,False,True,False,True,True,False,False
d50652d2-f851-4ad5-88ad-1f88c127e430,"['payment_success', 'checkout_start', 'logout', 'trial_extension', 'feature_click', 'payment_success', 'logout', 'payment_success', 'logout', 'payment_success', 'feature_click', 'trial_extension', 'logout', 'payment_success', 'trial_extension', 'trial_extension', 'checkout_start', 'trial_extension']",0.0,5,7,5,potential_loyalists_rf,False,False,False,False,False,True,False,False,False,False
d68c2b87-638a-49bf-96d4-a528e3cc6ceb,"['trial_extension', 'logout', 'feature_click', 'logout', 'feature_click', 'payment_success', 'payment_success', 'checkout_start', 'checkout_start', 'feature_click', 'feature_click', 'checkout_start', 'login', 'feature_click', 'logout', 'login', 'trial_extension', 'logout', 'login', 'login', 'payment_success', 'checkout_start', 'trial_extension', 'logout', 'logout', 'payment_success', 'logout', 'login']",5.0,4,8,5,need_attention_rf,False,False,False,False,False,True,False,False,False,False
e01a0fe4-dd44-4797-8b35-701c4bf37740,"['checkout_start', 'payment_success', 'login', 'payment_success', 'trial_extension', 'login', 'feature_click', 'feature_click', 'trial_extension', 'checkout_start', 'logout', 'payment_success', 'feature_click', 'trial_extension', 'logout', 'login', 'trial_extension', 'logout', 'checkout_start', 'feature_click', 'checkout_start', 'trial_extension', 'feature_click', 'trial_extension', 'feature_click']",1.0,3,8,5,about_to_sleep_rf,False,True,False,False,False,True,False,True,False,False
e14eb847-a7cc-4072-976a-8a96fbbb25b2,"['trial_extension', 'checkout_start', 'payment_success', 'payment_success', 'trial_extension', 'checkout_start', 'login', 'payment_success', 'login', 'feature_click', 'logout', 'trial_extension', 'payment_success', 'payment_success', 'trial_extension', 'feature_click', 'payment_success', 'checkout_start', 'payment_success', 'checkout_start', 'feature_click', 'feature_click', 'checkout_start', 'trial_extension', 'payment_success']",2.0,8,8,7,cant_loose_rf,False,True,True,False,False,False,True,False,True,False
e2fce059-39da-4ff9-9ccf-193707265043,"['payment_success', 'logout', 'checkout_start', 'payment_success', 'trial_extension', 'login', 'login', 'login', 'payment_success', 'checkout_start', 'feature_click', 'payment_success', 'logout', 'feature_click', 'trial_extension', 'logout', 'login', 'trial_extension', 'trial_extension', 'logout', 'payment_success', 'login', 'logout', 'logout', 'checkout_start', 'trial_extension', 'payment_success']",0.0,6,8,6,at_risk_rf,True,False,False,False,True,False,False,False,True,False
e310a622-2556-4be8-a427-bbf9c731f63b,"['feature_click', 'checkout_start', 'checkout_start', 'feature_click', 'payment_success', 'logout', 'feature_click', 'payment_success', 'checkout_start', 'payment_success', 'logout', 'logout', 'checkout_start', 'feature_click', 'feature_click', 'logout', 'payment_success', 'logout', 'login', 'payment_success', 'checkout_start', 'payment_success', 'feature_click', 'logout', 'payment_success', 'payment_success', 'checkout_start', 'checkout_start']",4.0,8,8,8,cant_loose_rf,False,True,False,False,True,False,True,False,True,False
e5657620-d980-4a07-8561-f9b32981ac2e,"['checkout_start', 'payment_success', 'checkout_start', 'login', 'trial_extension', 'login', 'login', 'feature_click', 'feature_click', 'checkout_start', 'feature_click', 'checkout_start', 'login', 'checkout_start', 'logout', 'trial_extension', 'logout', 'payment_success', 'checkout_start', 'trial_extension', 'checkout_start']",1.0,2,8,6,about_to_sleep_rf,False,True,True,False,False,False,False,True,False,False
e7520282-69ad-460c-9ffb-c7b5ed00ea03,"['feature_click', 'trial_extension', 'payment_success', 'payment_success', 'logout', 'feature_click', 'payment_success', 'feature_click', 'payment_success', 'payment_success', 'login', 'logout', 'logout', 'logout', 'feature_click', 'feature_click', 'payment_success', 'logout', 'checkout_start', 'login', 'payment_success', 'login', 'checkout_start', 'payment_success', 'checkout_start', 'login', 'payment_success', 'login', 'logout', 'feature_click', 'feature_click', 'logout', 'feature_click', 'login']",2.0,9,8,6,loyal_customers_rf,False,True,False,False,True,False,False,True,False,False
ea297f2b-98b9-4752-b484-39f63969d654,"['logout', 'login', 'checkout_start', 'trial_extension', 'login', 'login', 'feature_click', 'trial_extension', 'payment_success', 'checkout_start', 'feature_click', 'login', 'payment_success', 'payment_success', 'payment_success', 'logout', 'trial_extension', 'login', 'payment_success', 'feature_click', 'checkout_start', 'login', 'payment_success', 'trial_extension', 'checkout_start', 'checkout_start', 'checkout_start']",8.0,6,7,5,at_risk_rf,True,False,False,False,True,False,True,True,False,False
ef5ec769-89d6-4f73-9ab6-0f127e934910,"['checkout_start', 'checkout_start', 'logout', 'login', 'logout', 'feature_click', 'payment_success', 'feature_click', 'payment_success', 'payment_success', 'checkout_start', 'logout', 'trial_extension', 'logout', 'payment_success', 'payment_success', 'trial_extension', 'payment_success', 'checkout_start']",6.0,6,7,6,loyal_customers_rf,True,False,False,True,False,False,False,False,True,False
f17922be-3245-4dba-a513-813d4877108a,"['trial_extension', 'logout', 'payment_success', 'logout', 'feature_click', 'payment_success', 'feature_click', 'trial_extension', 'feature_click', 'feature_click', 'logout', 'payment_success', 'checkout_start', 'payment_success', 'logout', 'logout', 'payment_success', 'feature_click', 'payment_success', 'logout', 'checkout_start', 'checkout_start', 'checkout_start', 'logout', 'checkout_start', 'checkout_start', 'checkout_start', 'logout', 'logout', 'checkout_start', 'checkout_start']",2.0,6,7,6,loyal_customers_rf,False,True,False,False,False,False,True,False,False,False
f32df4b9-b298-43e9-9c91-ce79f5d05b86,"['logout', 'feature_click', 'login', 'payment_success', 'trial_extension', 'payment_success', 'login', 'payment_success', 'login', 'checkout_start', 'payment_success', 'feature_click', 'login', 'checkout_start', 'payment_success', 'feature_click', 'payment_success', 'logout', 'trial_extension', 'login', 'feature_click', 'login', 'checkout_start', 'logout', 'feature_click', 'checkout_start', 'feature_click', 'logout']",3.0,6,7,4,at_risk_rf,False,False,False,False,True,False,False,False,False,True
f8da8244-dffa-443b-82eb-8773bee81964,"['login', 'logout', 'checkout_start', 'payment_success', 'login', 'payment_success', 'checkout_start', 'trial_extension', 'login', 'login', 'checkout_start', 'login', 'feature_click', 'feature_click', 'login', 'logout', 'login', 'payment_success', 'logout', 'checkout_start', 'checkout_start', 'logout', 'payment_success', 'trial_extension', 'payment_success', 'logout', 'trial_extension', 'payment_success', 'logout', 'checkout_start', 'feature_click', 'trial_extension', 'feature_click']",3.0,6,8,7,at_risk_rf,False,False,False,False,False,False,True,False,True,False
f95a949d-ecf6-4a65-814a-b500e2d48158,"['checkout_start', 'checkout_start', 'trial_extension', 'feature_click', 'payment_success', 'login', 'logout', 'feature_click', 'checkout_start', 'checkout_start', 'logout', 'payment_success', 'feature_click', 'login', 'feature_click', 'login', 'payment_success', 'trial_extension', 'logout', 'payment_success', 'trial_extension', 'login', 'logout', 'login', 'payment_success', 'payment_success', 'logout', 'login']",4.0,6,8,7,champions_rf,False,False,False,False,True,False,False,False,True,False
f996149b-6e0d-4ff9-b2e9-717a8d2d3bfd,"['login', 'logout', 'payment_success', 'trial_extension', 'checkout_start', 'checkout_start', 'trial_extension', 'checkout_start', 'feature_click', 'trial_extension', 'login', 'feature_click', 'logout', 'logout', 'feature_click', 'payment_success', 'trial_extension', 'trial_extension', 'logout', 'trial_extension', 'feature_click', 'checkout_start', 'logout', 'logout', 'feature_click', 'logout', 'feature_click', 'trial_extension', 'payment_success', 'logout', 'trial_extension', 'feature_click', 'checkout_start']",2.0,3,8,6,potential_loyalists_rf,False,True,False,False,False,True,True,False,False,True
fa2b4edf-3efe-4f16-90fc-1d76bc7a9a34,"['trial_extension', 'login', 'login', 'feature_click', 'logout', 'feature_click', 'feature_click', 'payment_success', 'payment_success', 'checkout_start', 'payment_success', 'trial_extension', 'checkout_start', 'logout', 'payment_success', 'checkout_start', 'trial_extension', 'login', 'checkout_start', 'payment_success', 'login', 'logout', 'payment_success', 'trial_extension', 'checkout_start', 'feature_click', 'checkout_start', 'trial_extension', 'checkout_start']",7.0,6,8,7,loyal_customers_rf,True,False,False,True,False,False,False,False,False,False
fb00556e-d46d-4353-9bba-33f787638230,"['login', 'feature_click', 'payment_success', 'checkout_start', 'checkout_start', 'logout', 'logout', 'login', 'login', 'payment_success', 'checkout_start', 'feature_click', 'login', 'trial_extension', 'payment_success', 'logout', 'feature_click', 'trial_extension', 'logout', 'payment_success', 'payment_success', 'feature_click', 'payment_success', 'logout', 'login', 'feature_click', 'payment_success', 'feature_click', 'payment_success', 'checkout_start', 'checkout_start', 'checkout_start', 'checkout_start', 'checkout_start', 'login', 'payment_success']",2.0,9,8,7,loyal_customers_rf,False,False,False,False,False,False,False,False,True,False
fee9867c-0397-4219-8d8d-7e4db742113b,"['login', 'logout', 'feature_click', 'logout', 'logout', 'trial_extension', 'feature_click', 'checkout_start', 'payment_success', 'feature_click', 'trial_extension', 'feature_click', 'checkout_start', 'logout', 'checkout_start', 'trial_extension', 'feature_click', 'login', 'login', 'payment_success', 'feature_click', 'login', 'payment_success', 'login', 'login', 'trial_extension', 'login', 'trial_extension', 'payment_success', 'trial_extension', 'logout', 'feature_click', 'trial_extension']",8.0,4,8,5,potential_loyalists_rf,False,True,True,False,False,False,True,False,True,False
ff648fe2-81bb-4241-b775-d2b9651f81ac,"['payment_success', 'login', 'trial_extension', 'trial_extension', 'trial_extension', 'logout', 'checkout_start', 'trial_extension', 'feature_click', 'login', 'checkout_start', 'trial_extension', 'trial_extension', 'checkout_start', 'checkout_start', 'feature_click', 'feature_click', 'payment_success', 'feature_click', 'payment_success', 'trial_extension', 'trial_extension', 'logout', 'login', 'checkout_start', 'payment_success', 'logout', 'logout', 'feature_click', 'login']",0.0,4,8,7,need_attention_rf,True,False,False,False,False,True,True,False,False,False
